HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT
S1-D1,S1-D6,S2-D2,S2-D7,S3-D2,S3-D3,S3-D8,S4-D3,S4-D4,S4-D9,S5-D4,S5-D10,S6-D5,S6-D11,S7-D1,S7-D6,S7-D12,S7-D13,S8-D2,S8-D7,S8-D8,S9-D3,S9-D8,S9-D9,S10-D4,S10-D9,S10-D10,S11-D5,S11-D11,S12-D12,S12-D13,S13-D11,S13-D14,S14-D11,S14-D14,S1-D1,S1-D6,S2-D2,S2-D7,S3-D2,S3-D3,S3-D8,S4-D3,S4-D4,S4-D9,S5-D4,S5-D10,S6-D5,S6-D11,S7-D1,S7-D6,S7-D12,S7-D13,S8-D2,S8-D7,S8-D8,S9-D3,S9-D8,S9-D9,S10-D4,S10-D9,S10-D10,S11-D5,S11-D11,S12-D12,S12-D13,S13-D11,S13-D14,S14-D11,S14-D14,S1-D1,S1-D6,S2-D2,S2-D7,S3-D2,S3-D3,S3-D8,S4-D3,S4-D4,S4-D9,S5-D4,S5-D10,S6-D5,S6-D11,S7-D1,S7-D6,S7-D12,S7-D13,S8-D2,S8-D7,S8-D8,S9-D3,S9-D8,S9-D9,S10-D4,S10-D9,S10-D10,S11-D5,S11-D11,S12-D12,S12-D13,S13-D11,S13-D14,S14-D11,S14-D14
-0.043655,0.043348,-0.036115,-0.042564,0.024601,-0.017229,-0.077721,-0.015768,-0.017917,0.032414,0.052128,0.021759,0.038677,-0.048661,0.00293,0.055215,-0.013471,0.003519,-0.020807,-0.016901,-0.038414,0.010984,-0.041258,0.012132,-0.015777,0.06285,0.002342,-0.090569,-0.015838,-0.05436,-0.023636,-0.042346,-0.00537,0.002165,0.013702,-0.002181,-0.109413,-0.040586,-0.047281,-0.027581,-0.010535,0.026741,0.004047,0.011824,-0.025272,-0.070534,-0.090223,-0.00029,-0.029586,-0.018673,-0.06005,-0.039614,-0.009934,0.023034,-0.030718,-0.004499,0.013202,-0.017253,-0.002218,-0.012324,-0.011241,-0.024227,-0.095849,-0.007914,-0.009743,0.013763,0.003157,-0.015424,-0.002507,0.005074,-0.045837,-0.066065,-0.076701,-0.089845,-0.00298,-0.027764,-0.05098,-0.011721,-0.006092,0.007142,-0.018407,-0.068464,0.038387,-0.078246,-0.015743,-0.004835,-0.053085,-0.006416,0.002227,-0.04762,-0.042913,0.024186,-0.058511,0.009915,-0.028101,0.051609,-0.021885,-0.186418,-0.023753,-0.064103,-0.009873,-0.039189,-0.020794,-0.000342,0.018776
-0.051937,0.038585,-0.036576,-0.046366,0.02398,-0.038557,-0.080851,-0.016007,-0.018024,0.032249,0.052365,0.021257,0.041821,-0.052387,-0.00075,0.054423,-0.013748,0.00271,-0.02113,-0.017792,-0.040258,0.010568,-0.042904,0.010916,-0.016631,0.062647,-0.002907,-0.101171,-0.021272,-0.056544,-0.02441,-0.048672,-0.011341,-0.007509,0.003692,-0.000364,-0.111038,-0.040487,-0.046686,-0.027514,-0.00233,0.027337,0.004328,0.012379,-0.025258,-0.070324,-0.090436,0.002852,-0.030912,-0.017734,-0.061037,-0.041089,-0.010547,0.023189,-0.030895,-0.0049,0.013427,-0.018401,-0.00215,-0.012607,-0.011282,-0.024362,-0.103822,-0.006195,-0.010424,0.013841,0.003533,-0.013693,0.001411,0.009081,-0.0523,-0.072453,-0.077063,-0.093053,-0.003535,-0.040886,-0.053514,-0.011679,-0.005645,0.006991,-0.017958,-0.06918,0.044673,-0.083299,-0.018484,-0.006615,-0.054837,-0.007837,0.002059,-0.048687,-0.045158,0.023995,-0.061305,0.008766,-0.029238,0.051366,-0.027269,-0.204994,-0.027467,-0.066968,-0.01057,-0.045139,-0.025034,-0.006097,0.012773
-0.059625,0.033442,-0.036967,-0.050473,0.023357,-0.059983,-0.084129,-0.016248,-0.01821,0.032111,0.052558,0.020759,0.044756,-0.055894,-0.004285,0.053442,-0.014092,0.001916,-0.021474,-0.0186,-0.04215,0.010173,-0.044575,0.009754,-0.017464,0.062469,-0.007845,-0.111069,-0.026563,-0.058615,-0.025222,-0.054987,-0.017608,-0.017271,-0.006225,0.001346,-0.112296,-0.04033,-0.046059,-0.027432,0.005926,0.027966,0.00457,0.012926,-0.025225,-0.070178,-0.090669,0.005739,-0.032174,-0.016802,-0.061907,-0.042467,-0.011146,0.023279,-0.031067,-0.005346,0.013636,-0.019488,-0.002101,-0.012849,-0.011307,-0.024511,-0.111254,-0.004455,-0.011077,0.013931,0.003907,-0.0118,0.00535,0.013029,-0.058279,-0.078853,-0.077297,-0.096532,-0.004075,-0.054057,-0.056163,-0.011679,-0.005284,0.006886,-0.017621,-0.06991,0.050495,-0.088068,-0.021088,-0.008465,-0.056559,-0.00923,0.001805,-0.049667,-0.047496,0.023809,-0.064064,0.007652,-0.030312,0.051163,-0.032356,-0.222323,-0.031018,-0.069692,-0.011291,-0.051079,-0.029408,-0.011921,0.006805
-0.066702,0.027933,-0.037292,-0.054849,0.022731,-0.081461,-0.087541,-0.016491,-0.018474,0.031996,0.05271,0.020265,0.047477,-0.059173,-0.007655,0.052283,-0.014503,0.001136,-0.021836,-0.019332,-0.044088,0.0098,-0.046277,0.008641,-0.018273,0.062317,-0.012452,-0.120241,-0.031677,-0.060573,-0.026072,-0.061266,-0.024142,-0.02708,-0.016006,0.00294,-0.113186,-0.040124,-0.045393,-0.027336,0.01421,0.028621,0.004772,0.013468,-0.025174,-0.070096,-0.090925,0.008368,-0.033368,-0.015887,-0.06266,-0.043747,-0.011731,0.023311,-0.031234,-0.005834,0.013827,-0.020519,-0.002074,-0.013052,-0.011316,-0.024669,-0.118131,-0.002706,-0.0117,0.014032,0.004279,-0.009751,0.009291,0.016905,-0.063763,-0.085253,-0.077417,-0.100242,-0.004605,-0.067251,-0.05892,-0.011719,-0.005006,0.006822,-0.017386,-0.07066,0.055845,-0.092541,-0.023543,-0.010376,-0.058249,-0.010595,0.001474,-0.050566,-0.049922,0.023627,-0.066796,0.006568,-0.031325,0.051001,-0.037121,-0.238372,-0.034383,-0.072273,-0.012041,-0.056987,-0.033893,-0.017788,0.000899
-0.073159,0.022076,-0.03756,-0.059454,0.022098,-0.102945,-0.09107,-0.016736,-0.018817,0.031901,0.052829,0.019776,0.049982,-0.062219,-0.010841,0.050961,-0.014979,0.000371,-0.022215,-0.019995,-0.046069,0.009447,-0.048013,0.007576,-0.019058,0.062188,-0.016712,-0.128676,-0.036583,-0.062415,-0.026961,-0.067485,-0.030906,-0.036891,-0.025612,0.00441,-0.113714,-0.039877,-0.044684,-0.027227,0.022503,0.029295,0.004937,0.014008,-0.025108,-0.070075,-0.091209,0.010737,-0.034491,-0.014997,-0.0633,-0.044929,-0.0123,0.02329,-0.031399,-0.00636,0.013999,-0.021495,-0.002067,-0.013218,-0.011311,-0.024832,-0.124446,-0.000962,-0.012293,0.014142,0.004647,-0.007555,0.013215,0.020694,-0.06875,-0.091638,-0.077437,-0.104138,-0.00513,-0.080443,-0.061775,-0.011799,-0.004809,0.006793,-0.017246,-0.071433,0.060719,-0.09671,-0.025838,-0.012339,-0.059907,-0.01193,0.001075,-0.051394,-0.052429,0.023446,-0.069509,0.005509,-0.032276,0.050877,-0.041544,-0.253122,-0.037544,-0.074708,-0.012819,-0.062838,-0.038462,-0.023676,-0.004918
-0.078992,0.015896,-0.037776,-0.064248,0.021454,-0.124388,-0.094697,-0.016985,-0.019236,0.031824,0.052921,0.01929,0.052271,-0.065027,-0.013827,0.049489,-0.015519,-0.000382,-0.022608,-0.020597,-0.048089,0.009113,-0.049788,0.006554,-0.019818,0.062084,-0.020612,-0.136369,-0.041249,-0.064139,-0.027887,-0.073616,-0.037863,-0.046663,-0.035007,0.005752,-0.113886,-0.039596,-0.043925,-0.027108,0.030784,0.02998,0.005067,0.014549,-0.02503,-0.070114,-0.091523,0.012849,-0.035543,-0.014139,-0.063831,-0.046013,-0.012854,0.023225,-0.031562,-0.006919,0.014153,-0.022421,-0.002083,-0.01335,-0.011292,-0.024997,-0.130198,0.000764,-0.012854,0.014261,0.00501,-0.005224,0.017103,0.024384,-0.07324,-0.09799,-0.077372,-0.108174,-0.005654,-0.093604,-0.064717,-0.011918,-0.004688,0.006794,-0.017193,-0.072233,0.065119,-0.10057,-0.027966,-0.014342,-0.061531,-0.013235,0.000617,-0.052159,-0.055008,0.023266,-0.072209,0.004471,-0.033168,0.050792,-0.045609,-0.266567,-0.040485,-0.076993,-0.013627,-0.068606,-0.043087,-0.02956,-0.010623
-0.084203,0.009423,-0.037946,-0.069186,0.020799,-0.145742,-0.098399,-0.017236,-0.019731,0.031762,0.05299,0.018809,0.054345,-0.067597,-0.0166,0.047884,-0.016118,-0.001122,-0.023012,-0.021144,-0.050142,0.008798,-0.051603,0.005571,-0.020551,0.062004,-0.024145,-0.143323,-0.045651,-0.065745,-0.02885,-0.079635,-0.044969,-0.056353,-0.044157,0.006963,-0.113715,-0.039292,-0.043112,-0.02698,0.039032,0.030666,0.005164,0.015093,-0.024942,-0.070208,-0.09187,0.014705,-0.03652,-0.013323,-0.06426,-0.047,-0.01339,0.023121,-0.031725,-0.007507,0.014287,-0.0233,-0.002121,-0.013451,-0.01126,-0.02516,-0.135393,0.002459,-0.01338,0.014386,0.005368,-0.002769,0.020938,0.027963,-0.077239,-0.104293,-0.077238,-0.112298,-0.006182,-0.10671,-0.067733,-0.012072,-0.004638,0.00682,-0.017218,-0.073061,0.069051,-0.104118,-0.029923,-0.016376,-0.063118,-0.014512,0.000109,-0.052869,-0.05765,0.023085,-0.074903,0.00345,-0.034002,0.050744,-0.049306,-0.278715,-0.043192,-0.079125,-0.014464,-0.074266,-0.047739,-0.035416,-0.016194
-0.088799,0.002694,-0.038076,-0.074221,0.020129,-0.166958,-0.102149,-0.017492,-0.020299,0.031711,0.053044,0.018334,0.056209,-0.06993,-0.01915,0.046161,-0.016773,-0.001849,-0.023424,-0.021641,-0.052223,0.0085,-0.053457,0.004624,-0.021257,0.061948,-0.02731,-0.149548,-0.049766,-0.06723,-0.029846,-0.085514,-0.05218,-0.065921,-0.05303,0.008043,-0.113217,-0.038971,-0.042237,-0.026845,0.047229,0.03134,0.005232,0.015645,-0.024846,-0.070356,-0.09225,0.016313,-0.037425,-0.012555,-0.064593,-0.047891,-0.01391,0.022985,-0.031889,-0.008119,0.014403,-0.024135,-0.002182,-0.013522,-0.011216,-0.025321,-0.14004,0.00411,-0.013871,0.014515,0.00572,-0.000207,0.0247,0.03142,-0.080756,-0.110523,-0.077047,-0.116458,-0.006716,-0.11973,-0.070809,-0.01226,-0.004654,0.006866,-0.017312,-0.073916,0.072523,-0.107355,-0.031705,-0.018431,-0.064664,-0.015759,-0.00044,-0.05353,-0.060342,0.022903,-0.077592,0.002442,-0.034778,0.050732,-0.052631,-0.289588,-0.045656,-0.081101,-0.015331,-0.079794,-0.052386,-0.041221,-0.021609
-0.092793,-0.004247,-0.038171,-0.079306,0.019443,-0.187988,-0.105919,-0.017752,-0.020938,0.03167,0.053088,0.017866,0.057868,-0.072027,-0.02147,0.044339,-0.017475,-0.002565,-0.023843,-0.022096,-0.054324,0.008219,-0.055351,0.00371,-0.021933,0.061916,-0.030105,-0.15506,-0.053577,-0.068593,-0.030874,-0.091229,-0.059447,-0.075327,-0.061599,0.008992,-0.112411,-0.038643,-0.041297,-0.026704,0.055351,0.031993,0.005274,0.016207,-0.024744,-0.070554,-0.092665,0.01768,-0.038257,-0.011843,-0.064837,-0.04869,-0.014413,0.022823,-0.032054,-0.008749,0.014501,-0.024927,-0.002265,-0.013566,-0.011161,-0.025478,-0.144156,0.005707,-0.014324,0.014648,0.006064,0.002448,0.028373,0.034748,-0.083801,-0.116658,-0.076814,-0.120602,-0.007261,-0.132637,-0.073926,-0.012478,-0.004731,0.006926,-0.017466,-0.074798,0.075548,-0.110284,-0.033314,-0.020497,-0.066165,-0.016977,-0.00102,-0.05415,-0.063072,0.02272,-0.080279,0.001445,-0.0355,0.050755,-0.055583,-0.299216,-0.04787,-0.082917,-0.016226,-0.085164,-0.056998,-0.046954,-0.026851
-0.096201,-0.011355,-0.038237,-0.084394,0.018741,-0.20878,-0.109676,-0.018016,-0.021644,0.031635,0.053127,0.017409,0.059328,-0.073893,-0.023559,0.042433,-0.018217,-0.003268,-0.024266,-0.022513,-0.056435,0.007955,-0.05728,0.002826,-0.02258,0.061908,-0.032536,-0.159881,-0.057075,-0.069831,-0.031929,-0.096753,-0.06672,-0.084535,-0.069841,0.009814,-0.111317,-0.038315,-0.040283,-0.026559,0.06338,0.032609,0.005293,0.016782,-0.024638,-0.070798,-0.093113,0.018815,-0.039018,-0.011193,-0.064999,-0.049399,-0.014898,0.022642,-0.032222,-0.009391,0.014582,-0.025681,-0.002369,-0.013587,-0.011095,-0.025631,-0.14776,0.007241,-0.014737,0.014781,0.006401,0.005178,0.031941,0.037936,-0.086388,-0.122672,-0.076551,-0.124677,-0.007818,-0.1454,-0.077066,-0.012723,-0.004862,0.006997,-0.017671,-0.075703,0.078144,-0.112911,-0.034752,-0.022566,-0.067616,-0.018167,-0.001624,-0.054734,-0.065826,0.022537,-0.082961,0.000457,-0.036167,0.050814,-0.058168,-0.307641,-0.049835,-0.084568,-0.017147,-0.090352,-0.061543,-0.052594,-0.031904
